1676841786244	7778,0,66695168	7797,0,66764800	7816,0,69210112	7851,0,66949120
1676841787246	7778,46,127766528	7797,49,134377472	7816,54,124575744	7851,52,121643008
1676841788252	7778,1.9801980198019802,129863680	7797,0,134377472	7816,0,124575744	7851,0,121643008
1676841789254	7778,3,131960832	7797,2,134774784	7816,5,137678848	7851,0,121643008
1676841790256	7778,5,132780032	7797,2,135684096	7816,4,140673024	7851,6,135331840
1676841791259	7778,20,145010688	7797,6,137818112	7816,2,140943360	7851,6,138256384
1676841792261	7778,9.900990099009901,145813504	7797,2.9702970297029703,138330112	7816,2.9702970297029703,143040512	7851,0.9900990099009901,138256384
1676841793264	7778,108,206135296	7797,101,158412800	7816,53,149712896	7851,152,167202816
1676841794265	7778,221,251273216	7797,89,174735360	7816,149,212697088	7851,160,252743680
1676841795266	7778,266,268488704	7797,40,179257344	7816,136,254660608	7851,82,256266240
1676841796267	7778,184,358301696	7797,57.99999999999999,210784256	7816,2,254734336	7851,182,275767296
1676841797270	7778,172,358301696	7797,194,256897024	7816,74,255045632	7851,84,279486464
1676841798271	7778,175.24752475247524,358359040	7797,192.07920792079207,296910848	7816,159.40594059405942,272195584	7851,87.12871287128714,279486464
1676841799274	7778,176,359010304	7797,14.000000000000002,297144320	7816,79,273182720	7851,181,280723456
1676841800276	7778,189,359010304	7797,19,297144320	7816,83,273182720	7851,104,281800704
1676841801277	7778,170,359010304	7797,91,297144320	7816,3,273182720	7851,263,288280576
1676841802279	7778,195,366505984	7797,62,305598464	7816,73,273182720	7851,86,288280576
1676841803281	7778,173.26732673267327,366776320	7797,78.21782178217822,306761728	7816,167.32673267326732,292102144	7851,42.57425742574257,288731136
1676841804284	7778,187,366858240	7797,10,306761728	7816,23,292368384	7851,115.99999999999999,288731136
1676841805285	7778,151,424775680	7797,8,306761728	7816,0,292540416	7851,132,288731136
1676841806286	7778,160,424775680	7797,6,306761728	7816,1,292540416	7851,115.99999999999999,288747520
1676841807288	7778,161,424775680	7797,23,307748864	7816,84,295432192	7851,64,328785920
1676841808289	7778,162,424841216	7797,12,307748864	7816,227,311369728	7851,52,328785920
1676841809291	7778,163.36633663366337,424841216	7797,9.900990099009901,307748864	7816,53.46534653465347,311439360	7851,68.31683168316832,331354112
1676841810293	7778,165,425111552	7797,11,307748864	7816,80,311607296	7851,67,331624448
1676841811294	7778,163,425185280	7797,12,307748864	7816,8,311607296	7851,126,331624448
1676841812295	7778,168,425185280	7797,13,307748864	7816,95,311685120	7851,80,331624448
1676841813296	7778,189,425185280	7797,11,307748864	7816,142,330723328	7851,39,331624448
1676841814296	7778,157,425263104	7797,10,307748864	7816,48,330723328	7851,66,331624448
1676841815298	7778,155,425263104	7797,52,313425920	7816,99,330784768	7851,39,331624448
1676841816299	7778,159,425263104	7797,20,313565184	7816,44,330784768	7851,67,331624448
1676841817301	7778,159.40594059405942,425324544	7797,35.64356435643564,317890560	7816,83.16831683168317,331051008	7851,39.603960396039604,331792384
1676841818303	7778,181,425324544	7797,9,317890560	7816,0,331051008	7851,130,332062720
1676841819308	7778,127,425324544	7797,9,317890560	7816,21,331350016	7851,70,332062720
1676841820310	7778,142.57425742574256,425566208	7797,7.920792079207921,317947904	7816,0,0	7851,95.04950495049505,332062720
1676841821312	7778,150,425566208	7797,23,317947904	7816,0,0	7851,146,353026048
1676841822314	7778,156,425566208	7797,9,318029824	7816,0,0	7851,111.00000000000001,353026048
1676841823315	7778,189,425906176	7797,7.000000000000001,318029824	7816,0,0	7851,110.00000000000001,353153024
1676841824318	7778,164,427798528	7797,6,318029824	7816,0,0	7851,108,353193984
1676841825319	7778,150,427798528	7797,8,318029824	7816,0,0	7851,108,353193984
1676841826321	7778,145.54455445544554,427892736	7797,6.9306930693069315,318029824	7816,0,0	7851,102.97029702970298,353193984
1676841827323	7778,152,428195840	7797,8,318103552	7816,0,0	7851,98,353193984
1676841828325	7778,154,428195840	7797,9,318103552	7816,0,0	7851,101,353193984
1676841829327	7778,145,428195840	7797,7.000000000000001,318103552	7816,0,0	7851,102,353193984
1676841830329	7778,147,428195840	7797,6,318103552	7816,0,0	7851,102,353193984
1676841831331	7778,142.57425742574256,428351488	7797,6.9306930693069315,318103552	7816,0,0	7851,99.00990099009901,353193984
1676841832334	7778,146,428351488	7797,9,318103552	7816,0,0	7851,106,353193984
1676841833335	7778,146,428351488	7797,8,318103552	7816,0,0	7851,106,353193984
1676841834337	7778,144,428351488	7797,6,318103552	7816,0,0	7851,100,353193984
1676841835338	7778,145,428351488	7797,7.000000000000001,318103552	7816,0,0	7851,104,353193984
1676841836341	7778,142.57425742574256,428351488	7797,8.91089108910891,318103552	7816,0,0	7851,112.87128712871286,353271808
1676841837342	7778,149,428351488	7797,8,318103552	7816,0,0	7851,103,353271808
1676841838343	7778,144,429060096	7797,10,318193664	7816,0,0	7851,112.00000000000001,353447936
1676841839345	7778,145,429060096	7797,7.000000000000001,318193664	7816,0,0	7851,106,353529856
1676841840346	7778,144,429060096	7797,6,318193664	7816,0,0	7851,145,354242560
1676841841347	7778,143,429060096	7797,11,318193664	7816,0,0	7851,98,354312192
1676841842349	7778,146,429060096	7797,7.000000000000001,318193664	7816,0,0	7851,102,354312192
1676841843350	7778,141.58415841584159,429150208	7797,15.841584158415841,318464000	7816,0,0	7851,99.00990099009901,354312192
1676841844352	7778,144,429150208	7797,8,318464000	7816,0,0	7851,100,354312192
1676841845353	7778,146,429150208	7797,8,318464000	7816,0,0	7851,96,354312192
1676841846355	7778,144,429150208	7797,7.000000000000001,318464000	7816,0,0	7851,99,354312192
1676841847358	7778,142,429150208	7797,16,318464000	7816,0,0	7851,97,354312192
1676841848360	7778,143.56435643564356,429150208	7797,6.9306930693069315,318464000	7816,0,0	7851,91.0891089108911,354312192
1676841849361	7778,159,429150208	7797,8,318828544	7816,0,0	7851,101,354312192
1676841850363	7778,142,429150208	7797,7.000000000000001,318828544	7816,0,0	7851,104,354312192
