1676844869076	19656,53,379019264	19689,4,278732800	19708,36,295919616	19740,32,320757760
1676844870079	19656,81,379019264	19689,4,278732800	19708,51,295919616	19740,46,320757760
1676844871080	19656,90.0990099009901,379101184	19689,10.891089108910892,278732800	19708,54.45544554455446,295985152	19740,51.48514851485149,320843776
1676844872082	19656,61,379101184	19689,4,278732800	19708,39,295985152	19740,36,320843776
1676844873083	19656,57.99999999999999,379101184	19689,4,278732800	19708,39,295985152	19740,32,320843776
1676844874085	19656,52,379101184	19689,4,278732800	19708,34,295985152	19740,31,320937984
1676844875086	19656,54,379101184	19689,3,278732800	19708,36,295985152	19740,32,320937984
1676844876087	19656,60,379101184	19689,5,278732800	19708,38,295985152	19740,39,320937984
1676844877087	19656,66,379240448	19689,4,278732800	19708,38,296075264	19740,35,320937984
1676844878089	19656,54,379240448	19689,3,278732800	19708,38,296075264	19740,33,320937984
1676844879093	19656,62.37623762376238,379318272	19689,6.9306930693069315,278732800	19708,37.62376237623762,296075264	19740,34.65346534653465,320937984
1676844880093	19656,72,379318272	19689,4,278732800	19708,44,296075264	19740,40,320937984
1676844881095	19656,56.99999999999999,379318272	19689,4,278818816	19708,35,296075264	19740,32,320937984
1676844882096	19656,50,379318272	19689,3,278818816	19708,33,296075264	19740,30,320937984
1676844883097	19656,50,379318272	19689,4,278818816	19708,35,296075264	19740,30,320937984
1676844884098	19656,52,379318272	19689,3,278818816	19708,34,296075264	19740,32,320937984
1676844885099	19656,54,384372736	19689,4,278818816	19708,34,296161280	19740,31,321019904
1676844886101	19656,64.35643564356435,384962560	19689,39.603960396039604,278818816	19708,58.415841584158414,296239104	19740,37.62376237623762,321097728
1676844887103	19656,89,385114112	19689,93,289153024	19708,136,296742912	19740,52,321183744
1676844888104	19656,55.00000000000001,385114112	19689,3,289153024	19708,36,296742912	19740,33,321183744
1676844889105	19656,49,385114112	19689,4,289153024	19708,33,296742912	19740,28.999999999999996,321183744
1676844890106	19656,49,385204224	19689,3,289153024	19708,31,296742912	19740,28.999999999999996,321183744
1676844891108	19656,66,385204224	19689,3,289153024	19708,41,296816640	19740,42,321282048
1676844892109	19656,59,385204224	19689,6,289153024	19708,42,296816640	19740,33,321282048
1676844893112	19656,186.13861386138615,385474560	19689,6.9306930693069315,289165312	19708,100,296816640	19740,125.74257425742574,321282048
1676844894114	19656,103,385474560	19689,6,289165312	19708,79,296816640	19740,64,321282048
1676844895115	19656,66,385474560	19689,9,289165312	19708,42,296816640	19740,39,321282048
1676844896116	19656,60,385474560	19689,3,289165312	19708,40,296816640	19740,31,321282048
1676844897118	19656,62,385474560	19689,5,289165312	19708,44,296816640	19740,35,321298432
1676844898120	19656,73.26732673267327,385474560	19689,3.9603960396039604,289165312	19708,50.495049504950494,296816640	19740,42.57425742574257,321298432
1676844899123	19656,77,385474560	19689,5,289165312	19708,56.00000000000001,296816640	19740,41,321298432
1676844900126	19656,80,385474560	19689,4,289165312	19708,52,296816640	19740,46,321298432
1676844901127	19656,90,385474560	19689,5,289165312	19708,55.00000000000001,296816640	19740,48,321298432
1676844902130	19656,87.12871287128714,385544192	19689,4.9504950495049505,289255424	19708,55.44554455445545,296816640	19740,50.495049504950494,321298432
1676844903131	19656,121,385544192	19689,6,289255424	19708,67,296816640	19740,61,321298432
1676844904134	19656,76,385544192	19689,10,289255424	19708,51,296816640	19740,44,321298432
1676844905136	19656,121,385544192	19689,7.000000000000001,289255424	19708,67,296816640	19740,60,321298432
1676844906139	19656,106,385544192	19689,6,289255424	19708,74,296816640	19740,63,321368064
1676844907141	19656,85.14851485148515,385544192	19689,5.9405940594059405,289255424	19708,56.43564356435643,296816640	19740,56.43564356435643,321368064
1676844908143	19656,73,385544192	19689,5,289255424	19708,51,296816640	19740,39,321368064
1676844909145	19656,81,385544192	19689,4,289255424	19708,57.99999999999999,296816640	19740,47,321368064
1676844910147	19656,76,385544192	19689,5,289255424	19708,49,296816640	19740,48,321368064
1676844911149	19656,78,385544192	19689,5,289255424	19708,49,296816640	19740,46,321368064
1676844912151	19656,78.21782178217822,385544192	19689,6.9306930693069315,289255424	19708,48.51485148514851,296890368	19740,43.56435643564357,321368064
1676844913153	19656,84,385544192	19689,4,289255424	19708,56.00000000000001,296890368	19740,44,321368064
1676844914154	19656,59,385544192	19689,6,289255424	19708,47,296890368	19740,55.00000000000001,321368064
1676844915157	19656,43,385544192	19689,3,289255424	19708,36,296890368	19740,34,321368064
1676844916159	19656,44,385544192	19689,4,289255424	19708,46,296890368	19740,36,321368064
1676844917160	19656,48.51485148514851,385544192	19689,2.9702970297029703,289255424	19708,38.613861386138616,296890368	19740,35.64356435643564,321368064
1676844918162	19656,54,385544192	19689,5,289255424	19708,48,296890368	19740,44,321368064
1676844919164	19656,52,385544192	19689,4,289255424	19708,49,296890368	19740,41,321368064
1676844920165	19656,43,385544192	19689,6,289255424	19708,36,296890368	19740,34,321368064
1676844921166	19656,41,385544192	19689,3,289255424	19708,34,296890368	19740,30,321368064
1676844922168	19656,50,385544192	19689,4,289255424	19708,43,296890368	19740,46,321368064
1676844923169	19656,60,385544192	19689,4,289255424	19708,49,296890368	19740,42,321368064
1676844924171	19656,54.45544554455446,385544192	19689,3.9603960396039604,289255424	19708,46.53465346534654,296890368	19740,42.57425742574257,321368064
1676844925176	19656,0,385544192	19689,0,0	19708,1,296890368	19740,1,321363968
