1676842569839	15857,0,69152768	15876,0,66846720	15895,0,66994176	15914,0,69824512
1676842570843	15857,39.603960396039604,129515520	15876,47.524752475247524,135729152	15895,51.48514851485149,122769408	15914,50.495049504950494,123887616
1676842571845	15857,2,131956736	15876,0,135729152	15895,0,122769408	15914,0,123887616
1676842572847	15857,2,131960832	15876,3,136011776	15895,5,136085504	15914,0,123887616
1676842573849	15857,5.9405940594059405,135307264	15876,1.9801980198019802,136790016	15895,3.9603960396039604,138899456	15914,6.9306930693069315,137871360
1676842574853	15857,20,146989056	15876,5,138915840	15895,3,139169792	15914,6,141156352
1676842575855	15857,37,154877952	15876,3,139722752	15895,1,139169792	15914,2,143511552
1676842576859	15857,99.00990099009901,207646720	15876,73.26732673267327,152621056	15895,42.57425742574257,149938176	15914,151.4851485148515,175763456
1676842577860	15857,202.99999999999997,252276736	15876,109.00000000000001,193224704	15895,140,195543040	15914,199,256958464
1676842578860	15857,301,322928640	15876,38,209256448	15895,175,260497408	15914,81,261955584
1676842579861	15857,216,373374976	15876,13,209448960	15895,22,260694016	15914,177,264056832
1676842580864	15857,171,431882240	15876,46,210083840	15895,100,274296832	15914,140,281403392
1676842581865	15857,167,432029696	15876,238,271663104	15895,164,278622208	15914,56.99999999999999,281759744
1676842582867	15857,176,432029696	15876,99,272756736	15895,20,279162880	15914,157,288538624
1676842583869	15857,193,432099328	15876,12,272756736	15895,74,279183360	15914,118,338759680
1676842584872	15857,165.34653465346534,432099328	15876,11.881188118811881,272846848	15895,122.77227722772277,282050560	15914,106.93069306930694,339841024
1676842585877	15857,192,432365568	15876,18,291721216	15895,7.000000000000001,282050560	15914,260,342482944
1676842586880	15857,180.1980198019802,432365568	15876,72.27722772277228,298479616	15895,54.45544554455446,282050560	15914,179.20792079207922,347688960
1676842587881	15857,166,432447488	15876,64,300642304	15895,113.99999999999999,282075136	15914,46,347680768
1676842588884	15857,164,432447488	15876,10,300642304	15895,1,282075136	15914,138,347750400
1676842589885	15857,165,432447488	15876,11,302739456	15895,127,292884480	15914,75,347750400
1676842590888	15857,160,432447488	15876,65,315592704	15895,179,300515328	15914,36,347750400
1676842591889	15857,154.45544554455446,432828416	15876,9.900990099009901,315682816	15895,0,300515328	15914,139.60396039603958,347750400
1676842592892	15857,168,432828416	15876,7.000000000000001,315682816	15895,2,300515328	15914,139,347832320
1676842593894	15857,149,432914432	15876,6,315682816	15895,0,300515328	15914,114.99999999999999,348098560
1676842594896	15857,147,432914432	15876,7.000000000000001,315682816	15895,1,300515328	15914,109.00000000000001,348262400
1676842595897	15857,156,432914432	15876,11,315682816	15895,0,300515328	15914,105,348262400
1676842596898	15857,161,432914432	15876,13,315777024	15895,86,300810240	15914,69,348262400
