1676816558884	28173,0,66158592	28190,0,68247552	28224,0,67473408	28243,0,70692864
1676816559887	28173,86,126488576	28190,103,132624384	28224,131,121327616	28243,112.00000000000001,124051456
1676816560891	28173,3,128897024	28190,0,132624384	28224,0,121327616	28243,0,124051456
1676816561891	28173,3.9603960396039604,128995328	28190,2.9702970297029703,134995968	28224,5.9405940594059405,134852608	28243,0,124051456
1676816562893	28173,3,131629056	28190,1,135503872	28224,5,137756672	28243,5,137388032
1676816563894	28173,1,131629056	28190,2,135802880	28224,1,138027008	28243,5,140169216
1676816564896	28173,8,140181504	28190,4,137900032	28224,1,138293248	28243,4,140972032
1676816565914	28173,67.64705882352942,150265856	28190,1.9607843137254901,137998336	28224,22.54901960784314,145412096	28243,0.9803921568627451,140972032
1676816566916	28173,211,240758784	28190,159,163201024	28224,32,147869696	28243,319,234778624
1676816567918	28173,200.99999999999997,245796864	28190,68,208744448	28224,275,251850752	28243,25,237584384
1676816568920	28173,316,320376832	28190,38,209563648	28224,5,252039168	28243,194,272687104
1676816569922	28173,165.34653465346534,369287168	28190,179.20792079207922,265252864	28224,3.9603960396039604,252108800	28243,130.6930693069307,278282240
1676816570924	28173,144,428290048	28190,51,274538496	28224,0,0	28243,107,285573120
1676816571926	28173,182,508387328	28190,10,274538496	28224,0,0	28243,177,330694656
1676816572928	28173,168,508387328	28190,7.000000000000001,274538496	28224,0,0	28243,142,332615680
1676816573930	28173,199,595419136	28190,31,279732224	28224,0,0	28243,111.00000000000001,332767232
1676816574931	28173,148.5148514851485,600653824	28190,72.27722772277228,305700864	28224,0,0	28243,179.20792079207922,381558784
1676816575934	28173,161,604975104	28190,57.99999999999999,310566912	28224,0,0	28243,91,381632512
1676816576937	28173,145,604975104	28190,7.000000000000001,310566912	28224,0,0	28243,133,381632512
1676816577939	28173,1,605048832	28190,0,0	28224,0,0	28243,5,381620224
