1676816587509	28728,0,67055616	28747,0,66174976	28766,0,68968448	28784,0,69799936	28803,0,70463488
1676816588512	28728,49.504950495049506,130002944	28747,46.53465346534654,129908736	28766,45.54455445544555,118235136	28784,50.495049504950494,123441152	28803,45.54455445544555,123977728
1676816589516	28728,3,132358144	28747,0,129908736	28766,0,118235136	28784,0,123441152	28803,1,123977728
1676816590519	28728,2,132362240	28747,1,129949696	28766,0,118235136	28784,0,123441152	28803,0,123977728
1676816591522	28728,20.792079207920793,136921088	28747,0.9900990099009901,130068480	28766,5.9405940594059405,131502080	28784,0,123441152	28803,0.9900990099009901,123977728
1676816592524	28728,3,137981952	28747,0,130068480	28766,3,134410240	28784,1,123441152	28803,0,123977728
1676816593526	28728,4,138248192	28747,6,133345280	28766,2,134713344	28784,11,140541952	28803,2,124145664
1676816594529	28728,0,138248192	28747,1,133533696	28766,0,134692864	28784,2,140566528	28803,8,140460032
1676816595531	28728,8.91089108910891,147611648	28747,1.9801980198019802,133832704	28766,2.9702970297029703,136790016	28784,1.9801980198019802,142684160	28803,1.9801980198019802,142581760
1676816596535	28728,9,149139456	28747,1,133832704	28766,4,138575872	28784,1,142684160	28803,1,142581760
1676816597536	28728,204,235937792	28747,152,169787392	28766,61,156110848	28784,45,148234240	28803,279,243888128
1676816598538	28728,196,251789312	28747,67,182497280	28766,4,156184576	28784,325,260227072	28803,36,252141568
1676816599539	28728,242,326176768	28747,93,218963968	28766,30,158244864	28784,36,260526080	28803,146,255590400
1676816600543	28728,298.019801980198,393351168	28747,57.42574257425742,232480768	28766,4.9504950495049505,158396416	28784,57.42574257425742,266129408	28803,0,0
1676816601547	28728,227,544927744	28747,24,232480768	28766,1,158396416	28784,70,266264576	28803,0,0
1676816602547	28728,184,545087488	28747,66,232837120	28766,271,256978944	28784,14.000000000000002,266264576	28803,0,0
1676816603548	28728,223,545624064	28747,16,253988864	28766,202.99999999999997,257740800	28784,9,266264576	28803,0,0
1676816604550	28728,196.03960396039605,546140160	28747,21.782178217821784,272863232	28766,33.663366336633665,260419584	28784,184.15841584158417,281128960	28803,0,0
1676816605552	28728,148,546127872	28747,3,272908288	28766,0,0	28784,50,283299840	28803,0,0
1676816606554	28728,146,677670912	28747,16,272908288	28766,0,0	28784,168,331141120	28803,0,0
1676816607556	28728,174,677670912	28747,9,272908288	28766,0,0	28784,257,335732736	28803,0,0
1676816608558	28728,155,677756928	28747,55.00000000000001,273055744	28766,0,0	28784,304,376737792	28803,0,0
1676816609559	28728,181,677756928	28747,8,275152896	28766,0,0	28784,107,376877056	28803,0,0
1676816610559	28728,150,677756928	28747,16,294027264	28766,0,0	28784,157,425988096	28803,0,0
1676816611562	28728,27.722772277227726,677756928	28747,0,0	28766,0,0	28784,30.693069306930692,506322944	28803,0,0
