1676842133375	10618,54,277221376	10637,3,317624320	10656,0,0	10679,38,330895360
1676842134379	10618,54,277221376	10637,3,317624320	10656,0,0	10679,39,330895360
1676842135382	10618,50.495049504950494,277221376	10637,2.9702970297029703,317624320	10656,0,0	10679,35.64356435643564,330895360
1676842136383	10618,52,277221376	10637,4,317624320	10656,0,0	10679,37,330895360
1676842137384	10618,53,277221376	10637,4,317624320	10656,0,0	10679,37,330895360
1676842138386	10618,51,277221376	10637,3,317624320	10656,0,0	10679,36,330895360
1676842139386	10618,56.00000000000001,277221376	10637,4,317624320	10656,0,0	10679,38,330964992
1676842140388	10618,56.00000000000001,277221376	10637,3,317624320	10656,0,0	10679,37,330964992
1676842141391	10618,52.475247524752476,277299200	10637,2.9702970297029703,317624320	10656,0,0	10679,34.65346534653465,330964992
1676842142392	10618,56.00000000000001,277299200	10637,4,317624320	10656,0,0	10679,38,330964992
1676842143393	10618,54,277299200	10637,3,317624320	10656,0,0	10679,37,330964992
1676842144393	10618,52,277299200	10637,3,317624320	10656,0,0	10679,40,330964992
1676842145395	10618,54,277737472	10637,3,317624320	10656,0,0	10679,33,330964992
1676842146396	10618,54,277737472	10637,4,317624320	10656,0,0	10679,36,330964992
1676842147398	10618,52,277737472	10637,2,317624320	10656,0,0	10679,37,330964992
1676842148399	10618,50,277737472	10637,3,317624320	10656,0,0	10679,35,330964992
1676842149400	10618,53.46534653465347,277737472	10637,2.9702970297029703,317624320	10656,0,0	10679,35.64356435643564,330964992
1676842150401	10618,51,277737472	10637,3,317624320	10656,0,0	10679,34,330964992
1676842151402	10618,52,277737472	10637,3,317624320	10656,0,0	10679,36,330964992
1676842152403	10618,53,277737472	10637,4,317624320	10656,0,0	10679,36,330964992
1676842153405	10618,55.00000000000001,277737472	10637,3,317624320	10656,0,0	10679,37,330964992
1676842154406	10618,53,277737472	10637,5,317734912	10656,0,0	10679,34,330964992
1676842155406	10618,50,277737472	10637,2,317734912	10656,0,0	10679,35,330964992
1676842156407	10618,51,277737472	10637,4,317734912	10656,0,0	10679,36,330964992
1676842157409	10618,33,277827584	10637,4,317906944	10656,0,0	10679,21,330964992
1676842158411	10618,0.9900990099009901,277962752	10637,0,0	10656,0,0	10679,0.9900990099009901,331034624
