1676841862761	8521,0,67858432	8554,0,70049792	8573,0,66314240	8605,0,66924544	8623,0,68935680
1676841863767	8521,48.51485148514851,133623808	8554,52.475247524752476,137105408	8573,48.51485148514851,114319360	8605,46.53465346534654,116056064	8623,54.45544554455446,125861888
1676841864771	8521,10.891089108910892,138108928	8554,0.9900990099009901,137105408	8573,0,114319360	8605,1.9801980198019802,116056064	8623,0,125861888
1676841865773	8521,4,138108928	8554,1,137105408	8573,0,114319360	8605,0,116056064	8623,0,125861888
1676841866778	8521,4,138416128	8554,2,139481088	8573,4,127471616	8605,0,116080640	8623,0,125861888
1676841867783	8521,4.9504950495049505,139206656	8554,1.9801980198019802,139894784	8573,4.9504950495049505,130424832	8605,4.9504950495049505,129179648	8623,0.9900990099009901,125927424
1676841868786	8521,4,139247616	8554,4,140541952	8573,2,130654208	8605,5,132055040	8623,8,142311424
1676841869787	8521,9,147783680	8554,4,140570624	8573,3,132751360	8605,4,134393856	8623,3,142819328
1676841870791	8521,3.9603960396039604,148312064	8554,0.9900990099009901,140824576	8573,0.9900990099009901,132751360	8605,0,134393856	8623,0.9900990099009901,144916480
1676841871802	8521,64.35643564356435,155607040	8554,44.554455445544555,149401600	8573,50.495049504950494,152145920	8605,47.524752475247524,149585920	8623,49.504950495049506,152649728
1676841872810	8521,216.83168316831686,248569856	8554,131.68316831683168,190742528	8573,0.9900990099009901,152576000	8605,72.27722772277228,159727616	8623,280.1980198019802,264425472
1676841873811	8521,248,275701760	8554,45,193212416	8573,53,153374720	8605,219,251424768	8623,31,264777728
1676841874812	8521,248,323559424	8554,153,251539456	8573,2,153559040	8605,44,251678720	8623,178,275251200
1676841875816	8521,159,323559424	8554,218.00000000000003,299888640	8573,41,154931200	8605,210,271953920	8623,31,275251200
1676841876818	8521,187,388263936	8554,25,323399680	8573,0,154931200	8605,4,272023552	8623,223,281534464
1676841877819	8521,169,388263936	8554,15,323502080	8573,1,154931200	8605,33,272146432	8623,261,291913728
1676841878821	8521,188.1188118811881,388861952	8554,105.94059405940595,328097792	8573,26.732673267326735,157245440	8605,116.83168316831683,272146432	8623,29.7029702970297,292155392
1676841879822	8521,197,389402624	8554,87,334659584	8573,1,159342592	8605,1,272146432	8623,139,292311040
1676841880826	8521,166,389402624	8554,93,338853888	8573,0,159408128	8605,33,272146432	8623,127,292581376
1676841881828	8521,163,389402624	8554,18,338853888	8573,42,172949504	8605,215,277770240	8623,37,292581376
1676841882829	8521,198,390483968	8554,15,338853888	8573,1,173297664	8605,63,278659072	8623,152,292581376
1676841883830	8521,160.39603960396042,390483968	8554,23.762376237623762,338853888	8573,24.752475247524753,173690880	8605,213.86138613861388,281088000	8623,31.683168316831683,292585472
1676841884833	8521,136,390520832	8554,15,338972672	8573,1,173690880	8605,1,281190400	8623,135,296980480
1676841885835	8521,154,391794688	8554,16,339030016	8573,74,243052544	8605,86,281300992	8623,0,0
1676841886837	8521,182,391794688	8554,43,339099648	8573,162,249090048	8605,48,290758656	8623,0,0
1676841887838	8521,195,391892992	8554,12,339099648	8573,49,259158016	8605,92,293191680	8623,0,0
1676841888840	8521,183.16831683168317,397967360	8554,23.762376237623762,339099648	8573,143.56435643564356,267583488	8605,42.57425742574257,293593088	8623,0,0
1676841889843	8521,178,398405632	8554,14.000000000000002,339099648	8573,1,267685888	8605,124,293670912	8623,0,0
1676841890844	8521,159,398405632	8554,11,339099648	8573,68,267685888	8605,83,294948864	8623,0,0
1676841891846	8521,168,398405632	8554,12,339099648	8573,132,270049280	8605,65,295219200	8623,0,0
1676841892849	8521,168,398487552	8554,12,339099648	8573,75,270049280	8605,114.99999999999999,295219200	8623,0,0
1676841893850	8521,158.41584158415841,398487552	8554,28.71287128712871,340242432	8573,300,301944832	8605,36.633663366336634,295354368	8623,0,0
1676841894852	8521,171,398487552	8554,10,340242432	8573,3,302010368	8605,121,295624704	8623,0,0
1676841895853	8521,164,398487552	8554,10,340242432	8573,91,302166016	8605,106,295624704	8623,0,0
1676841896855	8521,179,398569472	8554,11,340242432	8573,145,302837760	8605,33,295636992	8623,0,0
1676841897857	8521,161,398700544	8554,10,340242432	8573,28.000000000000004,302837760	8605,77,295636992	8623,0,0
1676841898859	8521,163,403873792	8554,14.000000000000002,340320256	8573,98,302837760	8605,27,295636992	8623,0,0
1676841899861	8521,166.33663366336634,404197376	8554,10.891089108910892,340320256	8573,24.752475247524753,302837760	8605,89.10891089108911,295636992	8623,0,0
1676841900862	8521,160,404197376	8554,11,340320256	8573,87,302911488	8605,31,295636992	8623,0,0
1676841901864	8521,111.00000000000001,404226048	8554,6,340418560	8573,19,302911488	8605,0,0	8623,0,0
1676841902866	8521,151,404303872	8554,9,340418560	8573,113.99999999999999,302985216	8605,0,0	8623,0,0
1676841903867	8521,149,404377600	8554,8,340418560	8573,136,303194112	8605,0,0	8623,0,0
1676841904869	8521,186.13861386138615,404738048	8554,10.891089108910892,340418560	8573,128.7128712871287,339431424	8605,0,0	8623,0,0
1676841905871	8521,146,404738048	8554,17,340418560	8573,123,343625728	8605,0,0	8623,0,0
1676841906875	8521,148,404738048	8554,5,340418560	8573,134,343896064	8605,0,0	8623,0,0
1676841907876	8521,147,404738048	8554,7.000000000000001,340418560	8573,99,343912448	8605,0,0	8623,0,0
1676841908877	8521,148,404738048	8554,10,340418560	8573,106,343912448	8605,0,0	8623,0,0
1676841909879	8521,146,404738048	8554,10,340418560	8573,111.00000000000001,343986176	8605,0,0	8623,0,0
1676841910880	8521,150.4950495049505,404738048	8554,5.9405940594059405,340418560	8573,100.99009900990099,343986176	8605,0,0	8623,0,0
1676841911882	8521,148,404889600	8554,7.000000000000001,340418560	8573,103,343986176	8605,0,0	8623,0,0
1676841912884	8521,143,404889600	8554,6,340418560	8573,148,352636928	8605,0,0	8623,0,0
1676841913886	8521,145,404889600	8554,8,340418560	8573,98,352636928	8605,0,0	8623,0,0
1676841914887	8521,146,405004288	8554,12,340525056	8573,137,355151872	8605,0,0	8623,0,0
1676841915888	8521,150,466206720	8554,9,340525056	8573,103,355151872	8605,0,0	8623,0,0
1676841916890	8521,143.56435643564356,466206720	8554,6.9306930693069315,340525056	8573,133.66336633663366,355598336	8605,0,0	8623,0,0
1676841917893	8521,144,466284544	8554,7.000000000000001,340525056	8573,102,355688448	8605,0,0	8623,0,0
1676841918894	8521,145,466284544	8554,7.000000000000001,340525056	8573,107,355688448	8605,0,0	8623,0,0
1676841919898	8521,140,466284544	8554,16,340525056	8573,95,355688448	8605,0,0	8623,0,0
1676841920900	8521,142.57425742574256,466284544	8554,5.9405940594059405,340525056	8573,91.0891089108911,355688448	8605,0,0	8623,0,0
1676841921901	8521,146,466284544	8554,7.000000000000001,340525056	8573,114.99999999999999,355688448	8605,0,0	8623,0,0
1676841922902	8521,144,466284544	8554,6,340525056	8573,101,355688448	8605,0,0	8623,0,0
1676841923903	8521,160,466284544	8554,7.000000000000001,340525056	8573,99,355688448	8605,0,0	8623,0,0
