1676842798089	18238,0,68255744	18257,0,68493312	18287,0,66248704	18306,0,67477504	18325,0,67158016
1676842799093	18238,53.46534653465347,131280896	18257,54.45544554455446,134557696	18287,49.504950495049506,114266112	18306,60.396039603960396,123396096	18325,53.46534653465347,122806272
1676842800095	18238,3,133660672	18257,0,134557696	18287,0,114266112	18306,0,123396096	18325,0,122806272
1676842801096	18238,12,137859072	18257,2,134557696	18287,0,114266112	18306,0,123396096	18325,0,122986496
1676842802101	18238,3,138141696	18257,2,136925184	18287,5,127733760	18306,1,123396096	18325,1,122986496
1676842803101	18238,4.9504950495049505,138924032	18257,3.9603960396039604,137867264	18287,5.9405940594059405,130408448	18306,13.861386138613863,137199616	18325,0,122986496
1676842804104	18238,4,140660736	18257,4,138059776	18287,2,130629632	18306,6,140357632	18325,7.000000000000001,138887168
1676842805108	18238,7.000000000000001,146391040	18257,4,140509184	18287,3,132993024	18306,3,142438400	18325,3,139325440
1676842806109	18238,15,147775488	18257,1,140509184	18287,1,132993024	18306,0,142438400	18325,1,141422592
1676842807125	18238,136.27450980392157,246833152	18257,46.07843137254902,146444288	18287,76.47058823529412,153452544	18306,42.15686274509804,150069248	18325,12.745098039215685,146067456
1676842808129	18238,238,265248768	18257,114.99999999999999,156991488	18287,1,153677824	18306,40,152010752	18325,321,259072000
1676842809134	18238,214.85148514851485,274927616	18257,84.15841584158416,185249792	18287,48.51485148514851,161824768	18306,243.56435643564356,261869568	18325,18.81188118811881,259366912
1676842810139	18238,269,317100032	18257,131,231354368	18287,4,162172928	18306,8,261906432	18325,206,267046912
1676842811141	18238,187.12871287128715,317186048	18257,93.06930693069307,263577600	18287,0,162172928	18306,0.9900990099009901,261922816	18325,229.70297029702968,279781376
1676842812142	18238,165,317186048	18257,19,274063360	18287,0,162172928	18306,28.999999999999996,261922816	18325,206,283549696
1676842813143	18238,206,317530112	18257,19,274153472	18287,42,162660352	18306,189,278683648	18325,40,283734016
