1676816532840	27643,0,66809856	27661,0,69644288	27680,0,66822144	27703,0,68460544
1676816533842	27643,66.33663366336634,131739648	27661,76.23762376237624,138297344	27680,70.29702970297029,124002304	27703,72.27722772277228,124665856
1676816534843	27643,2,131780608	27661,1,138493952	27680,0,124002304	27703,0,124665856
1676816535845	27643,6,134135808	27661,1,141398016	27680,8,137236480	27703,0,124665856
1676816536848	27643,28.999999999999996,139677696	27661,3,141840384	27680,6,140402688	27703,3,126799872
1676816537850	27643,1.9801980198019802,139681792	27661,0.9900990099009901,141967360	27680,1.9801980198019802,142499840	27703,5.9405940594059405,140759040
1676816538852	27643,9,146751488	27661,4,142499840	27680,2,142766080	27703,3,141303808
1676816539865	27643,8.91089108910891,148111360	27661,0,142499840	27680,28.71287128712871,148480000	27703,0.9900990099009901,141303808
1676816540866	27643,229.99999999999997,247975936	27661,131,174338048	27680,16,149032960	27703,294,252743680
1676816541868	27643,204.99999999999997,249057280	27661,87,223956992	27680,298,255918080	27703,26,262959104
1676816542868	27643,327,346120192	27661,32,245014528	27680,6,256106496	27703,193,279871488
1676816543869	27643,223,400781312	27661,43,250150912	27680,1,256180224	27703,177,288407552
1676816544871	27643,166.33663366336634,463400960	27661,208.91089108910893,316370944	27680,0.9900990099009901,256180224	27703,115.84158415841583,289824768
1676816545872	27643,176,463462400	27661,15,316370944	27680,217,275980288	27703,23,290074624
1676816546873	27643,183,463523840	27661,21,327196672	27680,1,275980288	27703,241,298078208
1676816547875	27643,170,538882048	27661,69,327196672	27680,158,278908928	27703,2,298078208
1676816548876	27643,187,538988544	27661,76,329478144	27680,6,278913024	27703,140,300007424
1676816549879	27643,1,539127808	27661,0,0	27680,1,279117824	27703,2,299991040
