1676842649066	16652,0,66777088	16671,0,67530752	16694,0,68198400	16712,0,66822144	16731,0,67313664
1676842650070	16652,51,139390976	16671,47,129187840	16694,56.99999999999999,124375040	16712,60,124915712	16731,51,123142144
1676842651073	16652,10.891089108910892,143626240	16671,0.9900990099009901,129187840	16694,0.9900990099009901,124375040	16712,0.9900990099009901,124915712	16731,0.9900990099009901,123142144
1676842652079	16652,2,143642624	16671,0,129187840	16694,0,124620800	16712,0,125149184	16731,0,123142144
1676842653082	16652,3.9603960396039604,143917056	16671,2.9702970297029703,129470464	16694,5.9405940594059405,137768960	16712,0.9900990099009901,125149184	16731,0,123142144
1676842654087	16652,7.000000000000001,144662528	16671,2,132218880	16694,5,140976128	16712,5,140767232	16731,0,123142144
1676842655090	16652,1.9801980198019802,145182720	16671,3.9603960396039604,132620288	16694,1.9801980198019802,143331328	16712,4.9504950495049505,143564800	16731,7.920792079207921,138911744
1676842656095	16652,4,146210816	16671,3,132648960	16694,2,143331328	16712,2,143740928	16731,3,139403264
1676842657099	16652,27,149291008	16671,1,132648960	16694,1,143601664	16712,1,143740928	16731,1,141500416
1676842658101	16652,70.29702970297029,186929152	16671,63.366336633663366,153112576	16694,53.46534653465347,150806528	16712,40.5940594059406,151056384	16731,81.1881188118812,151830528
1676842659104	16652,220.00000000000003,247304192	16671,104,168169472	16694,1,151035904	16712,1,151248896	16731,287,252456960
1676842660106	16652,283,273485824	16671,74,189583360	16694,1,151109632	16712,68,154132480	16731,198,266588160
1676842661108	16652,190,344293376	16671,137,256204800	16694,36,153415680	16712,217,258580480	16731,50,267399168
1676842662109	16652,184,344408064	16671,172,288972800	16694,1,153550848	16712,67,258899968	16731,174,308355072
1676842663110	16652,184.15841584158417,344514560	16671,31.683168316831683,289480704	16694,30.693069306930692,154124288	16712,192.07920792079207,278904832	16731,41.584158415841586,308375552
1676842664114	16652,191,400920576	16671,107,293908480	16694,1,154128384	16712,56.99999999999999,278904832	16731,314,341078016
1676842665116	16652,216,401264640	16671,88,293998592	16694,36,155803648	16712,160,281620480	16731,52,341299200
1676842666118	16652,187,401264640	16671,81,298323968	16694,0,155824128	16712,53,281620480	16731,153,341393408
1676842667123	16652,158.41584158415841,401264640	16671,80.19801980198021,306434048	16694,25.742574257425744,156123136	16712,250.4950495049505,299872256	16731,51.48514851485149,341544960
1676842668124	16652,167,401264640	16671,78,306434048	16694,1,156123136	16712,104,301584384	16731,128,341544960
1676842669126	16652,174,401534976	16671,21,306434048	16694,53,175476736	16712,185,304558080	16731,39,341544960
1676842670127	16652,190,401604608	16671,18,306434048	16694,1,175616000	16712,55.00000000000001,304791552	16731,177,348311552
1676842671129	16652,175,401604608	16671,23,306434048	16694,5,177745920	16712,100,304791552	16731,40,348377088
1676842672130	16652,163.36633663366337,401739776	16671,84.15841584158416,308994048	16694,0,0	16712,36.633663366336634,304791552	16731,139.60396039603958,348377088
1676842673131	16652,189,403439616	16671,56.99999999999999,310005760	16694,0,0	16712,124,304873472	16731,73,348442624
1676842674133	16652,146,403652608	16671,37,310108160	16694,0,0	16712,43,304873472	16731,112.99999999999999,348995584
1676842675135	16652,171,403767296	16671,13,310108160	16694,0,0	16712,138,304943104	16731,32,348995584
1676842676138	16652,147,403849216	16671,6,310108160	16694,0,0	16712,20,304979968	16731,84,349073408
1676842677139	16652,163.36633663366337,404656128	16671,7.920792079207921,310108160	16694,0,0	16712,0.9900990099009901,304979968	16731,88.11881188118812,349073408
1676842678142	16652,191,407531520	16671,12,310108160	16694,0,0	16712,40,322084864	16731,97,349085696
1676842679143	16652,188,407617536	16671,14.000000000000002,310185984	16694,0,0	16712,141,345153536	16731,22,349085696
1676842680144	16652,159,407678976	16671,9,310185984	16694,0,0	16712,1,345219072	16731,125,349085696
1676842681146	16652,170,407678976	16671,9,310185984	16694,0,0	16712,1,345219072	16731,118,349085696
1676842682147	16652,151,407678976	16671,8,310185984	16694,0,0	16712,7.000000000000001,345219072	16731,92,349159424
1676842683150	16652,156.43564356435644,407769088	16671,8.91089108910891,310185984	16694,0,0	16712,26.732673267326735,347176960	16731,75.24752475247524,349159424
1676842684151	16652,171,407769088	16671,23,310272000	16694,0,0	16712,163,347590656	16731,20,349159424
1676842685154	16652,162,407769088	16671,10,310272000	16694,0,0	16712,14.000000000000002,347590656	16731,115.99999999999999,349159424
1676842686157	16652,164,407769088	16671,11,310272000	16694,0,0	16712,26,347631616	16731,145,359149568
1676842687158	16652,177,412045312	16671,12,310272000	16694,0,0	16712,107,347631616	16731,20,359149568
1676842688159	16652,162.3762376237624,412643328	16671,9.900990099009901,310272000	16694,0,0	16712,0.9900990099009901,347631616	16731,107.92079207920793,359276544
1676842689161	16652,152,412721152	16671,26,310272000	16694,0,0	16712,0,347631616	16731,153,360009728
1676842690163	16652,154,412721152	16671,6,310272000	16694,0,0	16712,1,347631616	16731,113.99999999999999,360083456
1676842691164	16652,154,477880320	16671,11,310272000	16694,0,0	16712,28.999999999999996,347631616	16731,80,360083456
1676842692165	16652,123,478023680	16671,4,310374400	16694,0,0	16712,0,0	16731,51,360083456
1676842693167	16652,149,478023680	16671,8,310374400	16694,0,0	16712,0,0	16731,99,360083456
1676842694170	16652,148.5148514851485,478101504	16671,7.920792079207921,310374400	16694,0,0	16712,0,0	16731,114.85148514851484,360083456
1676842695171	16652,148,478101504	16671,8,310374400	16694,0,0	16712,0,0	16731,108,360222720
1676842696173	16652,171,478101504	16671,26,310464512	16694,0,0	16712,0,0	16731,97,360222720
1676842697174	16652,151,478101504	16671,6,310464512	16694,0,0	16712,0,0	16731,83,360222720
1676842698177	16652,147,478101504	16671,18,310464512	16694,0,0	16712,0,0	16731,90,360222720
1676842699178	16652,150,478101504	16671,8,310464512	16694,0,0	16712,0,0	16731,108,360222720
1676842700180	16652,149.5049504950495,478371840	16671,7.920792079207921,310464512	16694,0,0	16712,0,0	16731,105.94059405940595,360222720
1676842701183	16652,147,478466048	16671,14.000000000000002,310464512	16694,0,0	16712,0,0	16731,97,360222720
1676842702184	16652,147,478466048	16671,7.000000000000001,310464512	16694,0,0	16712,0,0	16731,101,360222720
1676842703185	16652,147,478466048	16671,6,310464512	16694,0,0	16712,0,0	16731,94,360222720
1676842704188	16652,150,478466048	16671,7.000000000000001,310464512	16694,0,0	16712,0,0	16731,94,360300544
1676842705190	16652,164.35643564356434,478466048	16671,5.9405940594059405,310464512	16694,0,0	16712,0,0	16731,94.05940594059405,360300544
1676842706192	16652,154,478466048	16671,6,310464512	16694,0,0	16712,0,0	16731,99,360300544
1676842707196	16652,152,478466048	16671,7.000000000000001,310464512	16694,0,0	16712,0,0	16731,107,360370176
1676842708198	16652,154,478588928	16671,11,310464512	16694,0,0	16712,0,0	16731,104,360472576
1676842709200	16652,146.53465346534654,478588928	16671,7.920792079207921,310464512	16694,0,0	16712,0,0	16731,107.92079207920793,360525824
1676842710202	16652,149,478842880	16671,6,310464512	16694,0,0	16712,0,0	16731,106,360525824
1676842711204	16652,145,478842880	16671,8,310464512	16694,0,0	16712,0,0	16731,104,360525824
1676842712205	16652,148,478842880	16671,7.000000000000001,310722560	16694,0,0	16712,0,0	16731,94,360525824
1676842713207	16652,143,478842880	16671,6,310722560	16694,0,0	16712,0,0	16731,102,360599552
1676842714208	16652,145,478842880	16671,16,310722560	16694,0,0	16712,0,0	16731,97,360599552
1676842715209	16652,145,478842880	16671,7.000000000000001,310722560	16694,0,0	16712,0,0	16731,97,360599552
1676842716210	16652,137.6237623762376,478961664	16671,7.920792079207921,310816768	16694,0,0	16712,0,0	16731,96.03960396039604,360599552
1676842717213	16652,5,478961664	16671,0,0	16694,0,0	16712,0,0	16731,4,360570880
