1676842195727	11654,57.99999999999999,269520896	11673,5,301060096	11692,0,154460160	11711,1,207081472	11730,46,301187072
1676842196728	11654,32,269520896	11673,22,313868288	11692,1,154460160	11711,1,207081472	11730,26,301187072
1676842197729	11654,32.67326732673268,269520896	11673,3.9603960396039604,313868288	11692,0,154460160	11711,0,207081472	11730,27.722772277227726,301187072
1676842198730	11654,31,269520896	11673,4,313868288	11692,0,154460160	11711,0,207081472	11730,37,302641152
1676842199731	11654,32,269520896	11673,3,313868288	11692,1,154460160	11711,1,207081472	11730,28.999999999999996,302641152
1676842200731	11654,30,269520896	11673,4,313868288	11692,1,154550272	11711,11,207081472	11730,21,302641152
1676842201733	11654,30,269623296	11673,4,313958400	11692,0,154550272	11711,43,246206464	11730,5,302641152
1676842202734	11654,32,269623296	11673,4,313958400	11692,0,154550272	11711,0,246206464	11730,25,302641152
1676842203735	11654,30,269623296	11673,3,313958400	11692,0,154550272	11711,1,246206464	11730,23,302641152
1676842204738	11654,32,269623296	11673,5,313958400	11692,1,154550272	11711,10,250400768	11730,22,302776320
1676842205740	11654,28.71287128712871,269623296	11673,41.584158415841586,314490880	11692,0,154550272	11711,31.683168316831683,250400768	11730,3.9603960396039604,302776320
1676842206744	11654,45,273129472	11673,4,314490880	11692,1,154550272	11711,3,250400768	11730,28.000000000000004,302776320
1676842207746	11654,67,273129472	11673,6,314490880	11692,0,154550272	11711,0,250400768	11730,43,302776320
1676842208747	11654,53,273129472	11673,5,314490880	11692,1,154550272	11711,9,250400768	11730,35,302776320
1676842209750	11654,79,273416192	11673,8,314593280	11692,112.99999999999999,175153152	11711,0,0	11730,7.000000000000001,302776320
1676842210752	11654,59.4059405940594,273416192	11673,6.9306930693069315,314593280	11692,22.772277227722775,175714304	11711,0,0	11730,33.663366336633665,302776320
1676842211756	11654,61,273915904	11673,6,314593280	11692,70,215846912	11711,0,0	11730,8,302776320
1676842212758	11654,84,285265920	11673,7.000000000000001,314593280	11692,1,215846912	11711,0,0	11730,34,302776320
1676842213759	11654,56.00000000000001,285732864	11673,3,314593280	11692,0,215846912	11711,0,0	11730,35,302776320
1676842214761	11654,57.42574257425742,285732864	11673,11.881188118811881,314593280	11692,0,215846912	11711,0,0	11730,32.67326732673268,302776320
1676842215762	11654,44,285732864	11673,3,314593280	11692,1,215846912	11711,0,0	11730,48,312508416
1676842216763	11654,45,285732864	11673,3,314593280	11692,0,215846912	11711,0,0	11730,28.000000000000004,312508416
1676842217764	11654,42,285818880	11673,3,314593280	11692,0,215846912	11711,0,0	11730,24,312590336
1676842218764	11654,43,285818880	11673,3,314593280	11692,0,215846912	11711,0,0	11730,53,316907520
1676842219764	11654,45,285818880	11673,8,314593280	11692,2,215949312	11711,0,0	11730,30,316907520
1676842220765	11654,43,285818880	11673,3,314691584	11692,0,215949312	11711,0,0	11730,26,316907520
1676842221769	11654,49,285818880	11673,12,315543552	11692,3,215949312	11711,0,0	11730,56.00000000000001,317177856
1676842222773	11654,45.54455445544555,285818880	11673,3.9603960396039604,315543552	11692,0.9900990099009901,215949312	11711,0,0	11730,39.603960396039604,319356928
1676842223774	11654,54,285908992	11673,3,315543552	11692,0,215949312	11711,0,0	11730,36,319356928
1676842224774	11654,52,285908992	11673,3,315543552	11692,0,215949312	11711,0,0	11730,44,319565824
1676842225775	11654,56.00000000000001,285908992	11673,3,315543552	11692,1,215949312	11711,0,0	11730,36,319565824
1676842226776	11654,59,285908992	11673,4,315543552	11692,0,215949312	11711,0,0	11730,38,319565824
1676842227778	11654,59,285908992	11673,3,315621376	11692,2,215949312	11711,0,0	11730,41,319565824
1676842228779	11654,55.44554455445545,285908992	11673,2.9702970297029703,315621376	11692,0,215949312	11711,0,0	11730,37.62376237623762,319565824
1676842229780	11654,55.00000000000001,285908992	11673,8,315621376	11692,1,215949312	11711,0,0	11730,44,319713280
1676842230781	11654,59,285908992	11673,3,315621376	11692,0,215949312	11711,0,0	11730,37,319713280
1676842231782	11654,61,285995008	11673,4,315621376	11692,0,215949312	11711,0,0	11730,38,319713280
1676842232783	11654,69,286089216	11673,3,315621376	11692,0,215949312	11711,0,0	11730,38,319713280
1676842233784	11654,53,286089216	11673,4,315621376	11692,1,215949312	11711,0,0	11730,38,319713280
1676842234786	11654,50,286089216	11673,3,315621376	11692,13,215949312	11711,0,0	11730,28.999999999999996,319713280
1676842235787	11654,44,286187520	11673,6,315695104	11692,62,256737280	11711,0,0	11730,6,319787008
1676842236789	11654,53,288923648	11673,6,315695104	11692,65,259665920	11711,0,0	11730,21,320090112
1676842237791	11654,48.51485148514851,289611776	11673,8.91089108910891,315777024	11692,1.9801980198019802,259735552	11711,0,0	11730,51.48514851485149,320110592
1676842238792	11654,59,289611776	11673,4,315777024	11692,0,259735552	11711,0,0	11730,36,320176128
1676842239794	11654,52,289611776	11673,5,315777024	11692,2,259735552	11711,0,0	11730,43,320176128
1676842240794	11654,42,289611776	11673,3,315777024	11692,1,259735552	11711,0,0	11730,28.999999999999996,320176128
1676842241795	11654,45,289611776	11673,3,315777024	11692,0,259735552	11711,0,0	11730,24,320372736
1676842242796	11654,75,294227968	11673,2,315854848	11692,19,259743744	11711,0,0	11730,0,0
1676842243797	11654,57.99999999999999,294371328	11673,5,315854848	11692,85,259743744	11711,0,0	11730,0,0
1676842244799	11654,76,294371328	11673,6,315912192	11692,179,289767424	11711,0,0	11730,0,0
1676842245800	11654,86.13861386138613,295567360	11673,9.900990099009901,316182528	11692,149.5049504950495,292401152	11711,0,0	11730,0,0
1676842246802	11654,56.00000000000001,295567360	11673,3,316182528	11692,54,292401152	11711,0,0	11730,0,0
1676842247803	11654,46,295567360	11673,4,316182528	11692,36,292515840	11711,0,0	11730,0,0
1676842248804	11654,43,295567360	11673,3,316182528	11692,30,292524032	11711,0,0	11730,0,0
1676842249805	11654,45,295567360	11673,8,316182528	11692,43,292524032	11711,0,0	11730,0,0
1676842250807	11654,40,295567360	11673,3,316182528	11692,26,292589568	11711,0,0	11730,0,0
1676842251808	11654,39,295567360	11673,3,316182528	11692,27,292589568	11711,0,0	11730,0,0
1676842252809	11654,35.64356435643564,295567360	11673,2.9702970297029703,316182528	11692,23.762376237623762,292589568	11711,0,0	11730,0,0
1676842253809	11654,37,295706624	11673,3,316182528	11692,25,292589568	11711,0,0	11730,0,0
1676842254810	11654,39,295706624	11673,8,316182528	11692,28.999999999999996,292859904	11711,0,0	11730,0,0
1676842255811	11654,38,295706624	11673,3,316182528	11692,40,292859904	11711,0,0	11730,0,0
1676842256812	11654,41,295706624	11673,2,316182528	11692,26,292859904	11711,0,0	11730,0,0
1676842257813	11654,39,295784448	11673,3,316182528	11692,28.000000000000004,293146624	11711,0,0	11730,0,0
1676842258814	11654,40,295858176	11673,3,316182528	11692,28.000000000000004,293232640	11711,0,0	11730,0,0
1676842259816	11654,39,295858176	11673,2,316182528	11692,28.000000000000004,293232640	11711,0,0	11730,0,0
1676842260818	11654,39,295858176	11673,3,316182528	11692,27,293232640	11711,0,0	11730,0,0
1676842261819	11654,39.603960396039604,295858176	11673,2.9702970297029703,316276736	11692,23.762376237623762,293232640	11711,0,0	11730,0,0
1676842262820	11654,39,295858176	11673,5,316276736	11692,25,293232640	11711,0,0	11730,0,0
1676842263821	11654,37,295858176	11673,3,316276736	11692,24,293232640	11711,0,0	11730,0,0
1676842264822	11654,37,295858176	11673,2,316276736	11692,28.999999999999996,293232640	11711,0,0	11730,0,0
1676842265823	11654,39,295858176	11673,3,316276736	11692,26,293232640	11711,0,0	11730,0,0
1676842266824	11654,38,295858176	11673,3,316276736	11692,25,293376000	11711,0,0	11730,0,0
1676842267825	11654,37,295858176	11673,2,316276736	11692,25,293376000	11711,0,0	11730,0,0
1676842268826	11654,42,295858176	11673,3,316276736	11692,27,293376000	11711,0,0	11730,0,0
1676842269827	11654,40,295858176	11673,4,316276736	11692,26,293376000	11711,0,0	11730,0,0
1676842270828	11654,40,295858176	11673,6,316276736	11692,46,296079360	11711,0,0	11730,0,0
1676842271829	11654,38,295948288	11673,3,316276736	11692,24,296079360	11711,0,0	11730,0,0
1676842272830	11654,37.62376237623762,295948288	11673,2.9702970297029703,316276736	11692,23.762376237623762,296079360	11711,0,0	11730,0,0
1676842273831	11654,46,295948288	11673,5,316276736	11692,54,298242048	11711,0,0	11730,0,0
1676842274832	11654,37,295948288	11673,3,316276736	11692,26,298242048	11711,0,0	11730,0,0
1676842275836	11654,41,296210432	11673,6,316309504	11692,22,298242048	11711,0,0	11730,0,0
1676842276840	11654,0,296243200	11673,0,0	11692,1,298328064	11711,0,0	11730,0,0
