1676816861297	1513,0,65949696	1559,0,69128192	1578,0,67571712	1596,0,65585152
1676816862299	1513,56.99999999999999,127066112	1559,48,129884160	1578,59,123461632	1596,60,123150336
1676816863300	1513,1.9801980198019802,129191936	1559,0,129884160	1578,0,123461632	1596,0,123150336
1676816864302	1513,2,129466368	1559,1,132259840	1578,6,136908800	1596,0,123150336
1676816865303	1513,4,133533696	1559,2,132763648	1578,3,140058624	1596,6,136200192
1676816866305	1513,57.99999999999999,144941056	1559,6,133062656	1578,1,142426112	1596,5,139595776
1676816867307	1513,22,146391040	1559,2,133328896	1578,1,142688256	1596,1,141692928
1676816868309	1513,56.00000000000001,157618176	1559,66,152055808	1578,51,147582976	1596,92,155168768
1676816869311	1513,244.55445544554456,245116928	1559,131.68316831683168,174923776	1578,112.87128712871286,153661440	1596,229.70297029702968,253472768
1676816870313	1513,225,248971264	1559,93,193863680	1578,259,205471744	1596,57.99999999999999,254312448
1676816871315	1513,281,306311168	1559,62,195166208	1578,165,252035072	1596,70,254312448
1676816872318	1513,323,330723328	1559,35,195436544	1578,1,252272640	1596,193,259850240
1676816873320	1513,220.00000000000003,379113472	1559,61,217604096	1578,1,252272640	1596,157,268771328
1676816874323	1513,148.5148514851485,437219328	1559,245.54455445544554,268697600	1578,0,252272640	1596,133.66336633663366,272334848
1676816875325	1513,182,441417728	1559,32,269983744	1578,87,252338176	1596,0,0
1676816876328	1513,166,441581568	1559,13,270090240	1578,191,275439616	1596,0,0
1676816877330	1513,178,511238144	1559,8,284770304	1578,229.99999999999997,282939392	1596,0,0
1676816878332	1513,221.7821782178218,511238144	1559,7.920792079207921,299679744	1578,267.3267326732673,289153024	1596,0,0
1676816879334	1513,171,511250432	1559,25,312262656	1578,159,289722368	1596,0,0
1676816880335	1513,164,594989056	1559,57.99999999999999,312262656	1578,178,335015936	1596,0,0
1676816881337	1513,156,695611392	1559,81,320643072	1578,109.00000000000001,335065088	1596,0,0
1676816882339	1513,139,695697408	1559,88,323166208	1578,113.99999999999999,391159808	1596,0,0
1676816883343	1513,0.9900990099009901,695697408	1559,0,0	1578,1.9801980198019802,391208960	1596,0,0
