1676842528671	14999,171.2871287128713,461365248	15018,10.891089108910892,315961344	15052,85.14851485148515,310759424	15071,0,0	15105,16.831683168316832,313061376
1676842529673	14999,166,462041088	15018,9,316063744	15052,26,310759424	15071,0,0	15105,107,313151488
1676842530676	14999,166,462516224	15018,13,316063744	15052,73,310759424	15071,0,0	15105,44,313151488
1676842531679	14999,178,462516224	15018,12,316063744	15052,12,310759424	15071,0,0	15105,139,318521344
1676842532682	14999,157.42574257425744,462614528	15018,11.881188118811881,316063744	15052,38.613861386138616,310853632	15071,0,0	15105,92.07920792079209,318521344
1676842533683	14999,109.00000000000001,462716928	15018,4,316129280	15052,0,0	15071,0,0	15105,45,318521344
1676842534686	14999,103,462716928	15018,4,316129280	15052,0,0	15071,0,0	15105,94,318988288
1676842535688	14999,48,462856192	15018,6,316129280	15052,0,0	15071,0,0	15105,44,319049728
1676842536691	14999,113.86138613861385,462856192	15018,6.9306930693069315,316129280	15052,0,0	15071,0,0	15105,126.73267326732673,319213568
1676842537693	14999,42,462856192	15018,3,316129280	15052,0,0	15071,0,0	15105,23,319213568
1676842538696	14999,110.00000000000001,462856192	15018,8,316129280	15052,0,0	15071,0,0	15105,69,319213568
1676842539697	14999,44,462856192	15018,5,316129280	15052,0,0	15071,0,0	15105,28.000000000000004,319213568
1676842540698	14999,159,463122432	15018,8,316129280	15052,0,0	15071,0,0	15105,120,319213568
1676842541702	14999,143.56435643564356,466264064	15018,5.9405940594059405,316223488	15052,0,0	15071,0,0	15105,114.85148514851484,359768064
1676842542704	14999,142,466264064	15018,8,316223488	15052,0,0	15071,0,0	15105,97,408932352
1676842543706	14999,143,466264064	15018,11,316223488	15052,0,0	15071,0,0	15105,99,408932352
1676842544707	14999,144,466264064	15018,5,316223488	15052,0,0	15071,0,0	15105,98,408952832
1676842545709	14999,143.56435643564356,466264064	15018,6.9306930693069315,316223488	15052,0,0	15071,0,0	15105,102.97029702970298,408952832
1676842546714	14999,107,466264064	15018,6,316223488	15052,0,0	15071,0,0	15105,78,408952832
1676842547716	14999,42,466264064	15018,6,316223488	15052,0,0	15071,0,0	15105,35,408952832
1676842548720	14999,108,466395136	15018,6,316223488	15052,0,0	15071,0,0	15105,86,409018368
1676842549721	14999,42.57425742574257,466395136	15018,3.9603960396039604,316223488	15052,0,0	15071,0,0	15105,25.742574257425744,409018368
1676842550722	14999,145,466395136	15018,10,316223488	15052,0,0	15071,0,0	15105,112.00000000000001,409018368
1676842551723	14999,142,466395136	15018,6,316223488	15052,0,0	15071,0,0	15105,118,409018368
1676842552726	14999,143,466395136	15018,8,316223488	15052,0,0	15071,0,0	15105,99,409182208
1676842553728	14999,144,466395136	15018,7.000000000000001,316223488	15052,0,0	15071,0,0	15105,105,409300992
1676842554729	14999,150,466395136	15018,6,316473344	15052,0,0	15071,0,0	15105,102,409300992
1676842555730	14999,142.57425742574256,466395136	15018,8.91089108910891,316473344	15052,0,0	15071,0,0	15105,106.93069306930694,409300992
1676842556733	14999,106,466481152	15018,5,316473344	15052,0,0	15071,0,0	15105,73,409300992
1676842557735	14999,47,466481152	15018,9,316551168	15052,0,0	15071,0,0	15105,30,409300992
1676842558740	14999,108,466481152	15018,7.000000000000001,316551168	15052,0,0	15071,0,0	15105,77,409354240
1676842559744	14999,46.53465346534654,466542592	15018,1.9801980198019802,316551168	15052,0,0	15071,0,0	15105,21.782178217821784,409354240
1676842560750	14999,2,466542592	15018,0,0	15052,0,0	15071,0,0	15105,2,409300992
