1676842410603	14237,0,69681152	14269,0,67485696	14288,0,67399680	14320,0,67493888
1676842411606	14237,46,131883008	14269,41,128942080	14288,54,122990592	14320,42,118255616
1676842412607	14237,3,134094848	14269,1,128942080	14288,0,122990592	14320,2,118394880
1676842413611	14237,1.9801980198019802,134365184	14269,1.9801980198019802,129318912	14288,4.9504950495049505,136613888	14320,0,118394880
1676842414613	14237,4,137347072	14269,4,129826816	14288,5,139689984	14320,5,131911680
1676842415615	14237,11,144011264	14269,4,132222976	14288,2,139689984	14320,7.000000000000001,134840320
1676842416617	14237,14.000000000000002,149147648	14269,3,132489216	14288,2,139960320	14320,1,136937472
1676842417617	14237,98,164052992	14269,76,157913088	14288,42,148639744	14320,144,164823040
1676842418619	14237,207.92079207920793,245293056	14269,91.0891089108911,168886272	14288,1.9801980198019802,148746240	14320,281.18811881188117,260939776
1676842419620	14237,248,274681856	14269,50,182001664	14288,121,193146880	14320,170,274255872
1676842420623	14237,272,323305472	14269,88,207097856	14288,176,251895808	14320,59,274644992
1676842421625	14237,206.99999999999997,372596736	14269,249.00000000000003,269123584	14288,5,252420096	14320,164,276586496
1676842422628	14237,196,372596736	14269,35,296206336	14288,0,252420096	14320,250.99999999999997,332488704
1676842423631	14237,168.31683168316832,372682752	14269,14.85148514851485,304594944	14288,104.95049504950495,252497920	14320,226.7326732673267,337981440
1676842424633	14237,188,374034432	14269,20,305598464	14288,250,270196736	14320,18,338333696
1676842425637	14237,177,376532992	14269,28.000000000000004,305598464	14288,194,274984960	14320,119,339681280
1676842426639	14237,209,376651776	14269,94,320008192	14288,85,279142400	14320,213,339976192
1676842427640	14237,168.31683168316832,376680448	14269,45.54455445544555,321900544	14288,127.72277227722772,279494656	14320,45.54455445544555,339976192
1676842428641	14237,178,376950784	14269,17,321900544	14288,44,279613440	14320,95,340246528
1676842429643	14237,170,376950784	14269,19,322248704	14288,195,293666816	14320,39,340246528
1676842430645	14237,162,376950784	14269,13,322248704	14288,70,293830656	14320,75,340246528
1676842431647	14237,151,377028608	14269,10,322248704	14288,84,294248448	14320,43,340320256
1676842432649	14237,182,377090048	14269,12,322248704	14288,39,294248448	14320,97,340344832
1676842433650	14237,159.40594059405942,377090048	14269,9.900990099009901,322248704	14288,72.27722772277228,294248448	14320,40.5940594059406,340344832
1676842434651	14237,159,434900992	14269,10,322248704	14288,38,294248448	14320,71,340344832
1676842435654	14237,103,434900992	14269,7.000000000000001,322248704	14288,60,294248448	14320,8,340361216
1676842436656	14237,78,434999296	14269,8,322248704	14288,6,294248448	14320,67,344371200
1676842437657	14237,166,434999296	14269,15,322248704	14288,59,294248448	14320,94,344514560
1676842438658	14237,155,434999296	14269,9,322248704	14288,94,294248448	14320,32,344514560
1676842439659	14237,152,434999296	14269,10,322248704	14288,33,294248448	14320,62,344514560
1676842440660	14237,156.43564356435644,435073024	14269,9.900990099009901,322330624	14288,54.45544554455446,294248448	14320,47.524752475247524,344514560
1676842441663	14237,162,435073024	14269,12,322379776	14288,43,294248448	14320,70,344514560
1676842442664	14237,164,435073024	14269,9,322379776	14288,118,294563840	14320,8,344649728
1676842443665	14237,162,435073024	14269,11,322379776	14288,77,294653952	14320,54,344797184
1676842444667	14237,110.00000000000001,435470336	14269,4,322449408	14288,45,294653952	14320,0,0
1676842445669	14237,152,435470336	14269,12,322502656	14288,111.00000000000001,294653952	14320,0,0
1676842446670	14237,145.54455445544554,435470336	14269,11.881188118811881,322502656	14288,137.6237623762376,294653952	14320,0,0
1676842447672	14237,176,435732480	14269,15,322502656	14288,140,294989824	14320,0,0
1676842448673	14237,180,437084160	14269,18,322502656	14288,115.99999999999999,294989824	14320,0,0
1676842449676	14237,152,437084160	14269,7.000000000000001,322502656	14288,109.00000000000001,335147008	14320,0,0
1676842450677	14237,148,437084160	14269,19,322502656	14288,111.00000000000001,335147008	14320,0,0
1676842451679	14237,85,437268480	14269,4,322502656	14288,62,335147008	14320,0,0
1676842452681	14237,87.12871287128714,437346304	14269,4.9504950495049505,322502656	14288,79.20792079207921,353529856	14320,0,0
1676842453682	14237,155,437522432	14269,10,322588672	14288,124,353619968	14320,0,0
1676842454683	14237,148,437522432	14269,7.000000000000001,322588672	14288,168,354430976	14320,0,0
1676842455685	14237,81,437657600	14269,5,322588672	14288,60,354430976	14320,0,0
1676842456686	14237,69,437657600	14269,5,322588672	14288,49,354430976	14320,0,0
1676842457687	14237,145,437657600	14269,10,322588672	14288,126,354430976	14320,0,0
1676842458688	14237,143,437657600	14269,8,322588672	14288,115.99999999999999,354430976	14320,0,0
1676842459690	14237,141.58415841584159,437657600	14269,6.9306930693069315,322588672	14288,96.03960396039604,354430976	14320,0,0
1676842460694	14237,81,437657600	14269,5,322662400	14288,66,354435072	14320,0,0
1676842461696	14237,67,437657600	14269,10,322662400	14288,42,354443264	14320,0,0
1676842462698	14237,146,437657600	14269,15,322662400	14288,125,354533376	14320,0,0
1676842463699	14237,148,437731328	14269,8,322662400	14288,123,354533376	14320,0,0
1676842464700	14237,147.5247524752475,437731328	14269,5.9405940594059405,322662400	14288,102.97029702970298,354533376	14320,0,0
1676842465702	14237,145,437731328	14269,9,322662400	14288,109.00000000000001,354533376	14320,0,0
1676842466703	14237,145,437731328	14269,6,322662400	14288,105,354533376	14320,0,0
1676842467704	14237,145,437731328	14269,15,322662400	14288,112.99999999999999,354533376	14320,0,0
1676842468705	14237,145,437841920	14269,6,322662400	14288,129,354766848	14320,0,0
1676842469707	14237,145,437841920	14269,8,322662400	14288,114.99999999999999,354766848	14320,0,0
1676842470711	14237,80.19801980198021,437841920	14269,3.9603960396039604,322662400	14288,61.386138613861384,354766848	14320,0,0
1676842471712	14237,75,437841920	14269,6,322662400	14288,51,354934784	14320,0,0
1676842472714	14237,145,437841920	14269,8,322662400	14288,227,355069952	14320,0,0
1676842473715	14237,142,437841920	14269,6,322662400	14288,136,355889152	14320,0,0
1676842474717	14237,144,437841920	14269,7.000000000000001,322662400	14288,101,355889152	14320,0,0
1676842475718	14237,146,437841920	14269,8,322748416	14288,110.00000000000001,355999744	14320,0,0
1676842476719	14237,153,437841920	14269,6,322748416	14288,106,355999744	14320,0,0
1676842477720	14237,143.56435643564356,437903360	14269,6.9306930693069315,322748416	14288,101.98019801980197,355999744	14320,0,0
1676842478721	14237,150,437903360	14269,8,322748416	14288,108,355999744	14320,0,0
1676842479722	14237,143,437903360	14269,7.000000000000001,322748416	14288,106,355999744	14320,0,0
1676842480728	14237,48,437903360	14269,0,0	14288,25,356130816	14320,0,0
