1676816929580	2771,0,69234688	2789,0,69087232	2819,0,69853184	2837,0,68636672
1676816930582	2771,55.44554455445545,132677632	2789,57.42574257425742,129208320	2819,64.35643564356435,123420672	2837,59.4059405940594,124051456
1676816931585	2771,2,132984832	2789,0,129208320	2819,1,123420672	2837,0,124051456
1676816932586	2771,2,132988928	2789,2,131780608	2819,7.000000000000001,137158656	2837,0,124051456
1676816933587	2771,3,136019968	2789,2,132440064	2819,4,140226560	2837,6,138252288
1676816934590	2771,45.54455445544555,140222464	2789,1.9801980198019802,132739072	2819,0.9900990099009901,140226560	2837,5.9405940594059405,141352960
1676816935593	2771,20,148770816	2789,2,133005312	2819,2,140496896	2837,1,143450112
1676816936601	2771,90.0990099009901,176431104	2789,57.42574257425742,154443776	2819,100.99009900990099,147648512	2837,57.42574257425742,151822336
1676816937603	2771,223,254668800	2789,129,159997952	2819,6,148914176	2837,299,258523136
1676816938605	2771,229.99999999999997,260325376	2789,33,166363136	2819,3,148914176	2837,247.00000000000003,264245248
1676816939609	2771,180,390520832	2789,42,166645760	2819,103,155615232	2837,140,265052160
1676816940613	2771,305.94059405940595,409264128	2789,50.495049504950494,181325824	2819,286.13861386138615,232968192	2837,57.42574257425742,268607488
1676816941616	2771,392,427720704	2789,84,204050432	2819,31,233242624	2837,231,308178944
1676816942621	2771,200,494465024	2789,144.55445544554456,254685184	2819,44.554455445544555,233324544	2837,145.54455445544554,329994240
1676816943624	2771,150,494477312	2789,151,288874496	2819,198,260517888	2837,3,330129408
1676816944625	2771,206,496611328	2789,8,295571456	2819,68,261607424	2837,0,0
1676816945627	2771,164,496713728	2789,16,304041984	2819,200.99999999999997,282689536	2837,0,0
1676816946629	2771,173,496713728	2789,8,304041984	2819,249.00000000000003,285933568	2837,0,0
1676816947632	2771,171.2871287128713,602484736	2789,6.9306930693069315,304041984	2819,237.6237623762376,295657472	2837,0,0
1676816948635	2771,217,602755072	2789,15,304041984	2819,204,336375808	2837,0,0
1676816949637	2771,173,606347264	2789,17,304041984	2819,233,365056000	2837,0,0
1676816950638	2771,145,707059712	2789,48,304312320	2819,122,390221824	2837,0,0
1676816951640	2771,136,707145728	2789,77,304312320	2819,109.00000000000001,390221824	2837,0,0
1676816952642	2771,116.83168316831683,707145728	2789,22.772277227722775,304578560	2819,90.0990099009901,416350208	2837,0,0
1676816953646	2771,1,707211264	2789,0,0	2819,3,418578432	2837,0,0
